time,longitude,latitude,t,q,u,v,z,p
1981-05-22 03:00:00,-98.25,35.25,294.37607,0.010178309,-1.8803864,5.602597,4289.848,96002.766
1981-05-22 03:00:00,-98.25,35.25,294.379,0.010153221,-2.5568829,7.775543,4500.67,95764.18
1981-05-22 03:00:00,-98.25,35.25,294.28674,0.010135575,-2.9482832,9.139185,4732.2695,95504.39
1981-05-22 03:00:00,-98.25,35.25,294.14886,0.010119965,-3.2348576,10.236059,4984.311,95220.99
1981-05-22 03:00:00,-98.25,35.25,293.9802,0.01010471,-3.4620895,11.213459,5259.772,94913.234
1981-05-22 03:00:00,-98.25,35.25,293.78516,0.010089766,-3.6462746,12.131828,5559.5166,94577.664
1981-05-22 03:00:00,-98.25,35.25,293.5669,0.01007333,-3.7919006,13.024452,5887.328,94213.734
1981-05-22 03:00:00,-98.25,35.25,293.3249,0.010056866,-3.9008503,13.909554,6244.9126,93816.89
1981-05-22 03:00:00,-98.25,35.25,293.06137,0.010038838,-3.963707,14.801781,6634.8047,93385.73
1981-05-22 03:00:00,-98.25,35.25,292.77786,0.010019379,-3.9751625,15.711849,7059.8306,92918.59
1981-05-22 03:00:00,-98.25,35.25,292.47537,0.0099992845,-3.918373,16.644382,7521.9775,92411.05
1981-05-22 03:00:00,-98.25,35.25,292.15967,0.009979233,-3.7779045,17.594889,8026.2896,91861.41
1981-05-22 03:00:00,-98.25,35.25,291.8359,0.009959436,-3.523859,18.561602,8574.081,91266.09
1981-05-22 03:00:00,-98.25,35.25,291.5102,0.009943279,-3.1258812,19.517681,9170.924,90622.43
1981-05-22 03:00:00,-98.25,35.25,291.19025,0.009933635,-2.558548,20.421988,9818.527,89927.7
1981-05-22 03:00:00,-98.25,35.25,290.87476,0.009934064,-1.80616,21.225063,10521.767,89177.83
1981-05-22 03:00:00,-98.25,35.25,290.55063,0.009943537,-0.8676338,21.838757,11284.195,88371.55
1981-05-22 03:00:00,-98.25,35.25,290.2408,0.0099539505,0.26662254,22.179113,12110.923,87504.76
1981-05-22 03:00:00,-98.25,35.25,290.0127,0.009954968,2.2942858,22.224628,13005.761,86575.336
1981-05-22 03:00:00,-98.25,35.25,289.77106,0.009925054,4.415064,21.719519,13973.022,85580.766
1981-05-22 03:00:00,-98.25,35.25,289.40784,0.009884295,6.3531666,20.817602,15017.811,84518.625
1981-05-22 03:00:00,-98.25,35.25,288.84073,0.009869536,8.005592,19.758955,16143.233,83386.64
1981-05-22 03:00:00,-98.25,35.25,288.08817,0.009870987,9.332938,18.633646,17353.453,82184.2
1981-05-22 03:00:00,-98.25,35.25,287.33572,0.009743747,10.183521,17.212967,18652.059,80909.94
1981-05-22 03:00:00,-98.25,35.25,286.6969,0.009055431,10.456825,15.264826,20042.795,79563.22
1981-05-22 03:00:00,-98.25,35.25,286.15598,0.007676826,10.407618,12.941187,21529.367,78145.22
1981-05-22 03:00:00,-98.25,35.25,285.89774,0.0058640935,10.038115,10.430948,23115.65,76655.97
1981-05-22 03:00:00,-98.25,35.25,285.75333,0.004271991,9.590636,8.257603,24806.25,75097.34
1981-05-22 03:00:00,-98.25,35.25,285.10522,0.0037998718,9.341007,7.105257,26602.588,73472.664
1981-05-22 03:00:00,-98.25,35.25,283.77475,0.0038547358,9.384037,7.1336136,28504.24,71785.67
1981-05-22 03:00:00,-98.25,35.25,282.11606,0.003972151,9.813238,7.3784065,30508.008,70040.09
1981-05-22 03:00:00,-98.25,35.25,280.42673,0.0037554738,10.632534,7.4175644,32613.14,68242.125
1981-05-22 03:00:00,-98.25,35.25,278.8105,0.0032986177,11.514923,7.621275,34817.062,66397.94
1981-05-22 03:00:00,-98.25,35.25,277.073,0.0029504627,12.32649,8.340055,37117.625,64514.652
1981-05-22 03:00:00,-98.25,35.25,275.518,0.0027252384,13.001598,9.453917,39511.188,62599.848
1981-05-22 03:00:00,-98.25,35.25,273.8073,0.0025049683,13.284393,10.6570015,41994.14,60662.492
1981-05-22 03:00:00,-98.25,35.25,271.78326,0.0024191032,13.052521,11.918844,44558.668,58711.164
1981-05-22 03:00:00,-98.25,35.25,269.48022,0.0023538652,12.819088,12.797062,47193.934,56755.477
1981-05-22 03:00:00,-98.25,35.25,267.11005,0.0021997727,13.027166,12.94709,49891.527,54804.992
1981-05-22 03:00:00,-98.25,35.25,264.89362,0.0018262232,13.592821,12.266962,52640.73,52869.19
1981-05-22 03:00:00,-98.25,35.25,262.9344,0.0013817048,14.177427,11.26816,55434.785,50956.832
1981-05-22 03:00:00,-98.25,35.25,261.18323,0.0011315469,14.392864,10.786011,58261.19,49079.547
1981-05-22 03:00:00,-98.25,35.25,259.51453,0.0009938193,14.429655,10.83037,61105.137,47247.734
1981-05-22 03:00:00,-98.25,35.25,257.73846,0.00086913875,14.627888,11.042213,63956.984,45468.34
1981-05-22 03:00:00,-98.25,35.25,255.80122,0.00078698655,15.214224,11.410135,66811.7,43742.027
1981-05-22 03:00:00,-98.25,35.25,253.75099,0.00076304964,16.092978,11.837402,69666.93,42068.06
1981-05-22 03:00:00,-98.25,35.25,251.61696,0.0007459652,17.037289,11.964092,72522.62,40444.832
1981-05-22 03:00:00,-98.25,35.25,249.42224,0.00070621155,17.925812,11.50699,75377.25,38871.652
1981-05-22 03:00:00,-98.25,35.25,247.12372,0.0006307099,18.503248,10.540993,78230.02,37347.086
1981-05-22 03:00:00,-98.25,35.25,244.79942,0.0005349594,18.693539,9.48053,81079.92,35870.203
1981-05-22 03:00:00,-98.25,35.25,242.36435,0.00044988538,18.727495,8.432175,83926.25,34439.883
1981-05-22 03:00:00,-98.25,35.25,239.89148,0.00039385157,18.765005,7.7548866,86767.83,33054.96
1981-05-22 03:00:00,-98.25,35.25,237.54758,0.00035860107,18.752485,7.4292793,89605.41,31714.51
1981-05-22 03:00:00,-98.25,35.25,235.37622,0.00031574492,18.65403,7.471855,92440.79,30417.389
1981-05-22 03:00:00,-98.25,35.25,232.74307,0.00024717665,18.694126,7.61586,95271.95,29162.605
1981-05-22 03:00:00,-98.25,35.25,230.22716,0.0001911847,18.390017,7.986656,98096.914,27949.014
1981-05-22 03:00:00,-98.25,35.25,227.85577,0.00015286772,17.912476,8.5816345,100916.94,26775.75
1981-05-22 03:00:00,-98.25,35.25,225.4647,0.00012363787,17.77286,8.96291,103733.21,25641.738
1981-05-22 03:00:00,-98.25,35.25,223.116,9.9470904e-05,18.357412,8.8845215,106545.49,24545.947
1981-05-22 03:00:00,-98.25,35.25,220.82124,7.708208e-05,18.681293,8.515125,109354.18,23487.51
1981-05-22 03:00:00,-98.25,35.25,218.73785,5.9623577e-05,16.90754,8.450615,112161.42,22465.463
1981-05-22 03:00:00,-98.25,35.25,216.73709,4.2553325e-05,14.152348,9.114044,114968.78,21478.83
1981-05-22 03:00:00,-98.25,35.25,214.7939,2.694008e-05,12.714597,10.340378,117777.17,20526.766
1981-05-22 03:00:00,-98.25,35.25,212.88893,2.0308173e-05,12.881349,11.771446,120587.16,19608.348
1981-05-22 03:00:00,-98.25,35.25,210.90427,1.845688e-05,13.165687,13.270435,123398.414,18722.74
1981-05-22 03:00:00,-98.25,35.25,209.02672,1.6289867e-05,13.536947,14.262943,126211.33,17869.074
1981-05-22 03:00:00,-98.25,35.25,207.53905,1.37687375e-05,14.566101,13.850285,129028.98,17046.576
1981-05-22 03:00:00,-98.25,35.25,206.52206,1.2131997e-05,15.859012,11.998671,131857.2,16254.401
1981-05-22 03:00:00,-98.25,35.25,206.09457,1.0314124e-05,15.678749,9.644541,134703.23,15491.785
1981-05-22 03:00:00,-98.25,35.25,206.1729,9.049033e-06,13.029043,8.328903,137574.69,14758.002
1981-05-22 03:00:00,-98.25,35.25,206.4916,8.314829e-06,10.214752,9.171341,140477.06,14052.285
1981-05-22 03:00:00,-98.25,35.25,207.48015,6.7793762e-06,9.495434,11.252405,143417.1,13373.916
1981-05-22 03:00:00,-98.25,35.25,208.44403,4.8365755e-06,11.666824,11.843527,146399.28,12722.242
1981-05-22 03:00:00,-98.25,35.25,209.02,3.5366124e-06,14.5247555,9.657367,149421.23,12096.545
1981-05-22 03:00:00,-98.25,35.25,209.19847,2.882434e-06,15.531916,6.0785456,152477.25,11496.136
1981-05-22 03:00:00,-98.25,35.25,209.03969,2.64529e-06,13.523277,3.3613567,155561.73,10920.392
1981-05-22 03:00:00,-98.25,35.25,208.8037,2.6087398e-06,10.263006,3.4132633,158671.16,10368.65
1981-05-22 03:00:00,-98.25,35.25,209.461,2.6110827e-06,9.256322,5.391773,161811.48,9840.232
1981-05-22 03:00:00,-98.25,35.25,211.0935,2.6257699e-06,9.57759,4.3801575,164996.6,9334.463
1981-05-22 03:00:00,-98.25,35.25,212.00728,2.6343018e-06,7.2426276,0.92833996,168228.58,8850.673
