time,longitude,latitude,t,q,u,v,z,p
1995-06-09 02:00:00,-99.5,35.25,294.1726,0.015878689,-2.5613918,0.6018219,5638.609,94133.39
1995-06-09 02:00:00,-99.5,35.25,294.01733,0.015780425,-3.4113464,0.9517851,5850.677,93900.28
1995-06-09 02:00:00,-99.5,35.25,293.86807,0.01570221,-3.8938084,1.3582697,6082.1587,93646.04
1995-06-09 02:00:00,-99.5,35.25,293.6917,0.015655793,-4.296585,1.8844109,6333.925,93368.26
1995-06-09 02:00:00,-99.5,35.25,293.5408,0.015612179,-4.595996,2.5534306,6608.9707,93067.22
1995-06-09 02:00:00,-99.5,35.25,293.40115,0.015583647,-4.8758965,3.312047,6908.5703,92740.46
1995-06-09 02:00:00,-99.5,35.25,293.28766,0.015558746,-5.0695877,4.209303,7235.1963,92384.43
1995-06-09 02:00:00,-99.5,35.25,293.17764,0.015537228,-5.193945,5.138543,7591.817,91997.6
1995-06-09 02:00:00,-99.5,35.25,293.04742,0.015517373,-5.2683983,6.223217,7980.007,91578.555
1995-06-09 02:00:00,-99.5,35.25,292.89764,0.015513347,-5.249159,7.3419113,8403.619,91122.67
1995-06-09 02:00:00,-99.5,35.25,292.75867,0.015492915,-5.18532,8.52197,8864.827,90628.484
1995-06-09 02:00:00,-99.5,35.25,292.62262,0.015459916,-5.0562115,9.831428,9367.1875,90093.34
1995-06-09 02:00:00,-99.5,35.25,292.445,0.015413033,-4.868618,11.124423,9914.411,89513.69
1995-06-09 02:00:00,-99.5,35.25,292.19516,0.015335827,-4.6067677,12.433497,10509.146,88887.82
1995-06-09 02:00:00,-99.5,35.25,291.8393,0.015247849,-4.2938633,13.678445,11154.105,88212.055
1995-06-09 02:00:00,-99.5,35.25,291.56607,0.015120391,-3.9102497,14.954969,11855.051,87483.8
1995-06-09 02:00:00,-99.5,35.25,291.23148,0.014941354,-3.4226856,16.130577,12615.325,86699.82
1995-06-09 02:00:00,-99.5,35.25,291.08142,0.014860904,-2.8098183,17.38753,13438.883,85857.52
1995-06-09 02:00:00,-99.5,35.25,291.0801,0.014996127,-2.056921,18.598896,14330.739,84954.28
1995-06-09 02:00:00,-99.5,35.25,291.16052,0.0151561955,-1.1516247,19.634005,15295.55,83987.59
1995-06-09 02:00:00,-99.5,35.25,291.04672,0.015174604,-0.1372757,20.536198,16338.638,82955.53
1995-06-09 02:00:00,-99.5,35.25,290.92026,0.015061803,0.8033314,21.28749,17463.445,81855.83
1995-06-09 02:00:00,-99.5,35.25,290.42938,0.014903718,1.850235,21.670164,18674.281,80687.41
1995-06-09 02:00:00,-99.5,35.25,289.75677,0.0145754805,2.647768,21.528412,19973.277,79449.35
1995-06-09 02:00:00,-99.5,35.25,289.03384,0.013843844,3.8537102,21.236418,21364.473,78141.05
1995-06-09 02:00:00,-99.5,35.25,288.11993,0.013327224,4.8324356,20.7586,22850.969,76763.17
1995-06-09 02:00:00,-99.5,35.25,287.20026,0.012478788,5.954875,20.272224,24435.125,75315.75
1995-06-09 02:00:00,-99.5,35.25,286.1585,0.011490237,6.916154,19.795134,26118.508,73801.63
1995-06-09 02:00:00,-99.5,35.25,285.05786,0.010333862,7.845394,19.397896,27903.434,72222.64
1995-06-09 02:00:00,-99.5,35.25,283.6267,0.009020315,8.657362,19.070097,29789.277,70583.0
1995-06-09 02:00:00,-99.5,35.25,281.87994,0.00773049,9.470363,18.778307,31774.404,68886.41
1995-06-09 02:00:00,-99.5,35.25,280.29184,0.0068723317,10.410161,18.468966,33857.53,67138.055
1995-06-09 02:00:00,-99.5,35.25,278.80927,0.005815628,11.4998,18.163857,36038.742,65344.566
1995-06-09 02:00:00,-99.5,35.25,277.2223,0.0049199015,12.750531,17.94091,38315.906,63512.56
1995-06-09 02:00:00,-99.5,35.25,275.92578,0.004122953,14.129339,17.853745,40686.086,61650.07
1995-06-09 02:00:00,-99.5,35.25,274.865,0.0033920063,15.509619,17.685797,43147.188,59764.543
1995-06-09 02:00:00,-99.5,35.25,273.6573,0.002741584,16.878286,17.433079,45694.66,57865.273
1995-06-09 02:00:00,-99.5,35.25,272.41885,0.002180221,18.040344,17.11797,48321.574,55960.844
1995-06-09 02:00:00,-99.5,35.25,271.0304,0.0017598001,18.85431,16.748625,51019.27,54061.035
1995-06-09 02:00:00,-99.5,35.25,269.4423,0.0015374008,19.181202,16.381819,53777.88,52174.55
1995-06-09 02:00:00,-99.5,35.25,267.72678,0.0014198751,19.015858,16.085737,56585.242,50310.363
1995-06-09 02:00:00,-99.5,35.25,265.91647,0.0013359403,18.694204,15.865288,59427.48,48479.336
1995-06-09 02:00:00,-99.5,35.25,264.03336,0.0012464457,18.343294,15.728773,62286.92,46692.332
1995-06-09 02:00:00,-99.5,35.25,262.00696,0.0011574983,18.083952,15.6367,65151.17,44955.285
1995-06-09 02:00:00,-99.5,35.25,259.9442,0.0010680285,17.949572,15.538387,68016.86,43269.35
1995-06-09 02:00:00,-99.5,35.25,257.89093,0.00097307895,17.890524,15.457247,70883.39,41633.555
1995-06-09 02:00:00,-99.5,35.25,255.8379,0.00088987936,17.925087,15.391914,73750.31,40046.54
1995-06-09 02:00:00,-99.5,35.25,253.76741,0.0008121371,18.00649,15.34293,76618.37,38507.617
1995-06-09 02:00:00,-99.5,35.25,251.72443,0.0007273561,18.06893,15.262312,79487.05,37015.367
1995-06-09 02:00:00,-99.5,35.25,249.72054,0.0006557958,18.057983,15.11153,82357.35,35568.977
1995-06-09 02:00:00,-99.5,35.25,247.73404,0.00057826814,17.955154,14.893425,85229.11,34167.215
1995-06-09 02:00:00,-99.5,35.25,245.7307,0.00053313805,17.751722,14.627796,88102.88,32809.164
1995-06-09 02:00:00,-99.5,35.25,243.80916,0.0004764497,17.486298,14.325146,90979.04,31493.78
1995-06-09 02:00:00,-99.5,35.25,241.8881,0.0004245472,17.199383,14.047386,93857.93,30220.053
1995-06-09 02:00:00,-99.5,35.25,239.95274,0.00037635802,16.993809,13.856258,96739.766,28986.994
1995-06-09 02:00:00,-99.5,35.25,237.98688,0.0003326086,16.910475,13.769913,99624.8,27793.525
1995-06-09 02:00:00,-99.5,35.25,235.98586,0.00029423786,16.874826,13.840616,102512.266,26638.787
1995-06-09 02:00:00,-99.5,35.25,233.8915,0.0002602366,16.82229,14.026255,105401.625,25521.834
1995-06-09 02:00:00,-99.5,35.25,231.70393,0.00023190508,16.74084,14.234394,108292.25,24441.672
1995-06-09 02:00:00,-99.5,35.25,229.34026,0.00020541131,16.566448,14.174433,111182.17,23397.406
1995-06-09 02:00:00,-99.5,35.25,226.86894,0.00018183369,16.241764,13.955292,114069.53,22388.207
1995-06-09 02:00:00,-99.5,35.25,224.3789,0.00014791734,15.687599,13.665623,116954.125,21413.168
1995-06-09 02:00:00,-99.5,35.25,221.88977,0.00011005094,15.009195,13.523039,119835.21,20471.443
1995-06-09 02:00:00,-99.5,35.25,219.36897,8.2560735e-05,14.863657,13.031626,122712.77,19562.217
1995-06-09 02:00:00,-99.5,35.25,216.8446,6.1340186e-05,14.379194,12.631388,125586.61,18684.688
1995-06-09 02:00:00,-99.5,35.25,214.27718,4.508513e-05,13.607351,12.595762,128456.2,17838.088
1995-06-09 02:00:00,-99.5,35.25,211.67345,3.2824184e-05,13.353891,12.250807,131320.4,17021.674
1995-06-09 02:00:00,-99.5,35.25,209.22482,2.4292767e-05,13.33651,11.980621,134180.47,16234.695
1995-06-09 02:00:00,-99.5,35.25,206.9371,1.8250073e-05,13.344734,11.889978,137037.66,15476.449
1995-06-09 02:00:00,-99.5,35.25,204.60593,1.3569605e-05,13.189175,11.889683,139892.55,14746.299
1995-06-09 02:00:00,-99.5,35.25,202.37927,1.0358036e-05,13.229193,11.893488,142745.0,14043.538
1995-06-09 02:00:00,-99.5,35.25,200.20247,8.112835e-06,13.912275,12.02679,145595.8,13367.529
1995-06-09 02:00:00,-99.5,35.25,198.30025,6.6355215e-06,14.9410515,12.889467,148446.34,12717.707
1995-06-09 02:00:00,-99.5,35.25,198.00589,6.695632e-06,15.806265,13.861271,151309.58,12093.417
1995-06-09 02:00:00,-99.5,35.25,198.13301,5.4253514e-06,15.542936,15.054918,154199.92,11494.038
1995-06-09 02:00:00,-99.5,35.25,200.09929,4.0238074e-06,15.466087,19.07022,157133.5,10919.034
1995-06-09 02:00:00,-99.5,35.25,201.38542,2.7720828e-06,15.981497,23.645912,160118.64,10367.807
