time,longitude,latitude,t,q,u,v,z,p
2000-05-17 22:00:00,-100.5,41.5,288.46005,0.011462182,-5.5721817,-6.40802,9040.461,89045.8
2000-05-17 22:00:00,-100.5,41.5,288.05658,0.011236969,-8.062861,-9.166878,9248.109,88824.79
2000-05-17 22:00:00,-100.5,41.5,287.81552,0.011133955,-9.27877,-10.421633,9472.974,88583.8
2000-05-17 22:00:00,-100.5,41.5,287.5285,0.011074812,-10.228361,-11.279835,9717.982,88323.46
2000-05-17 22:00:00,-100.5,41.5,287.33557,0.011022393,-10.902338,-11.740786,9984.141,88042.07
2000-05-17 22:00:00,-100.5,41.5,287.0732,0.010918781,-11.938503,-12.379274,10272.621,87736.17
2000-05-17 22:00:00,-100.5,41.5,286.74435,0.010830211,-13.2346,-13.109116,10586.536,87404.25
2000-05-17 22:00:00,-100.5,41.5,286.4753,0.010770638,-13.813023,-13.347891,10928.362,87044.75
2000-05-17 22:00:00,-100.5,41.5,286.15787,0.010711839,-14.8190155,-13.589159,11299.867,86654.31
2000-05-17 22:00:00,-100.5,41.5,285.94302,0.010562691,-15.832792,-13.708675,11703.002,86232.29
2000-05-17 22:00:00,-100.5,41.5,285.61185,0.010527489,-16.86523,-13.64859,12142.871,85774.28
2000-05-17 22:00:00,-100.5,41.5,285.381,0.010461919,-17.887413,-13.299318,12619.858,85279.61
2000-05-17 22:00:00,-100.5,41.5,285.22574,0.010430135,-18.784267,-12.627682,13139.687,84743.766
2000-05-17 22:00:00,-100.5,41.5,285.07446,0.0104323905,-19.579912,-11.644911,13703.324,84165.05
2000-05-17 22:00:00,-100.5,41.5,284.98917,0.0104528535,-20.23898,-10.448893,14315.837,83541.81
2000-05-17 22:00:00,-100.5,41.5,284.91446,0.010481327,-20.613312,-8.975037,14981.26,82869.48
2000-05-17 22:00:00,-100.5,41.5,284.84012,0.010496793,-20.64515,-7.423147,15702.073,82146.33
2000-05-17 22:00:00,-100.5,41.5,284.68698,0.0104684355,-20.383146,-5.8095474,16482.863,81370.78
2000-05-17 22:00:00,-100.5,41.5,284.46625,0.010381568,-19.807196,-4.1620617,17327.906,80538.734
2000-05-17 22:00:00,-100.5,41.5,284.1198,0.0102662295,-18.798779,-2.3723297,18240.906,79648.7
2000-05-17 22:00:00,-100.5,41.5,283.7514,0.010110396,-17.49303,-0.6246872,19224.852,78698.27
2000-05-17 22:00:00,-100.5,41.5,283.38873,0.009898617,-16.247334,1.5162239,20284.867,77686.19
2000-05-17 22:00:00,-100.5,41.5,282.80115,0.009596547,-15.140013,3.4638653,21424.238,76611.34
2000-05-17 22:00:00,-100.5,41.5,282.11813,0.009226677,-13.865744,5.4419746,22646.348,75471.875
2000-05-17 22:00:00,-100.5,41.5,281.17838,0.008750743,-12.689598,7.2172127,23953.656,74267.64
2000-05-17 22:00:00,-100.5,41.5,279.84326,0.00807603,-11.403093,8.9527855,25347.973,72999.31
2000-05-17 22:00:00,-100.5,41.5,278.67078,0.0074442686,-10.345808,10.17425,26831.42,71667.375
2000-05-17 22:00:00,-100.5,41.5,277.359,0.0071472367,-9.396282,11.008827,28406.56,70272.7
2000-05-17 22:00:00,-100.5,41.5,275.8769,0.0065788054,-7.865019,12.373421,30073.908,68818.55
2000-05-17 22:00:00,-100.5,41.5,274.9557,0.0060029374,-5.836708,13.970814,31836.04,67307.625
2000-05-17 22:00:00,-100.5,41.5,274.28305,0.005373584,-3.6559734,15.442295,33695.9,65743.58
2000-05-17 22:00:00,-100.5,41.5,273.61804,0.0049947277,-1.9928265,16.452187,35654.53,64131.535
2000-05-17 22:00:00,-100.5,41.5,272.7005,0.004691251,-0.96232605,17.12977,37711.29,62476.59
2000-05-17 22:00:00,-100.5,41.5,271.41357,0.0043757884,-0.43456078,17.567465,39860.86,60784.78
2000-05-17 22:00:00,-100.5,41.5,269.89752,0.004025469,-0.52939034,17.706455,42098.984,59063.59
2000-05-17 22:00:00,-100.5,41.5,268.19763,0.003692418,-0.8571949,17.676628,44419.008,57319.39
2000-05-17 22:00:00,-100.5,41.5,266.2997,0.0034384588,-1.5563622,17.468014,46814.49,55561.395
2000-05-17 22:00:00,-100.5,41.5,264.4884,0.0031949033,-2.5206184,17.108982,49278.117,53796.875
2000-05-17 22:00:00,-100.5,41.5,262.77094,0.0029391132,-3.6391468,16.619015,51803.293,52034.535
2000-05-17 22:00:00,-100.5,41.5,261.04498,0.002656802,-4.8187637,16.142963,54382.83,50282.766
2000-05-17 22:00:00,-100.5,41.5,259.22058,0.0023617153,-5.9575977,15.801079,57006.188,48549.723
2000-05-17 22:00:00,-100.5,41.5,257.26764,0.002030124,-7.000984,15.550184,59659.21,46845.195
2000-05-17 22:00:00,-100.5,41.5,255.34045,0.0018380815,-7.848318,15.358582,62326.465,45179.234
2000-05-17 22:00:00,-100.5,41.5,253.32259,0.0015942616,-8.530165,15.180883,64997.76,43557.74
2000-05-17 22:00:00,-100.5,41.5,251.11674,0.001411697,-9.120865,14.9778385,67668.484,41981.605
2000-05-17 22:00:00,-100.5,41.5,249.1365,0.0011923338,-9.5644245,14.9356,70339.375,40450.12
2000-05-17 22:00:00,-100.5,41.5,247.17249,0.0010846487,-9.831751,15.096973,73011.766,38961.816
2000-05-17 22:00:00,-100.5,41.5,245.4997,0.00086969504,-9.932659,15.390289,75686.984,37516.266
2000-05-17 22:00:00,-100.5,41.5,243.62956,0.00073711097,-9.909212,15.863644,78366.2,36112.176
2000-05-17 22:00:00,-100.5,41.5,241.62706,0.0006691735,-9.829765,16.525246,81048.055,34748.625
2000-05-17 22:00:00,-100.5,41.5,239.62894,0.000562672,-9.657608,17.370853,83732.16,33424.89
2000-05-17 22:00:00,-100.5,41.5,237.6847,0.00047047914,-9.330463,18.342777,86418.75,32139.947
2000-05-17 22:00:00,-100.5,41.5,235.82596,0.00038787318,-8.828068,19.3205,89109.36,30892.752
2000-05-17 22:00:00,-100.5,41.5,233.99872,0.00032200615,-8.565598,20.267933,91804.64,29682.686
2000-05-17 22:00:00,-100.5,41.5,232.2361,0.00026799447,-7.859226,21.667637,94505.69,28508.709
2000-05-17 22:00:00,-100.5,41.5,230.42511,0.00022106332,-7.237713,22.65216,97212.8,27370.066
2000-05-17 22:00:00,-100.5,41.5,228.59773,0.00018141611,-6.714981,22.838078,99926.38,26265.85
2000-05-17 22:00:00,-100.5,41.5,226.83434,0.00014917574,-6.220167,23.684021,102646.77,25195.31
2000-05-17 22:00:00,-100.5,41.5,225.07553,0.00012212445,-5.35338,24.003574,105375.15,24157.623
2000-05-17 22:00:00,-100.5,41.5,223.16013,9.918774e-05,-5.495655,23.750393,108110.766,23152.064
2000-05-17 22:00:00,-100.5,41.5,221.24207,8.018699e-05,-5.992029,22.908623,110853.01,22177.88
2000-05-17 22:00:00,-100.5,41.5,219.05507,6.277068e-05,-5.7824326,22.473034,113600.82,21234.332
