time,longitude,latitude,t,q,u,v,z,p
2007-03-28 23:00:00,-101.0,34.0,291.46432,0.010674249,1.3645134,6.168154,8375.907,91120.32
2007-03-28 23:00:00,-101.0,34.0,291.3499,0.010520904,1.6242237,7.6464214,8585.226,90893.86
2007-03-28 23:00:00,-101.0,34.0,291.32123,0.010333735,1.7908697,8.669634,8813.327,90648.48
2007-03-28 23:00:00,-101.0,34.0,291.07617,0.010241483,1.9501152,9.687902,9061.124,90380.836
2007-03-28 23:00:00,-101.0,34.0,290.85812,0.010143798,2.0964136,10.632801,9331.583,90091.25
2007-03-28 23:00:00,-101.0,34.0,290.58234,0.010073841,2.1436138,11.232864,9624.783,89776.266
2007-03-28 23:00:00,-101.0,34.0,290.2781,0.010031992,2.1813793,11.868155,9944.95,89435.36
2007-03-28 23:00:00,-101.0,34.0,290.0095,0.009944442,2.2339478,12.486618,10292.719,89065.0
2007-03-28 23:00:00,-101.0,34.0,289.69516,0.009863129,2.225233,13.093664,10671.736,88662.83
2007-03-28 23:00:00,-101.0,34.0,289.35495,0.009762171,2.228939,13.728413,11084.073,88226.2
2007-03-28 23:00:00,-101.0,34.0,288.93665,0.009702434,2.1700096,14.321556,11531.72,87753.734
2007-03-28 23:00:00,-101.0,34.0,288.56693,0.009689521,2.0103836,15.039743,12019.832,87242.766
2007-03-28 23:00:00,-101.0,34.0,288.1225,0.009725793,1.8614445,15.299849,12549.74,86688.766
2007-03-28 23:00:00,-101.0,34.0,287.50845,0.009304846,1.5286236,15.88747,13123.955,86091.08
2007-03-28 23:00:00,-101.0,34.0,286.831,0.009349357,1.3939381,16.053875,13748.146,85446.04
2007-03-28 23:00:00,-101.0,34.0,286.2724,0.009373296,1.1211777,16.246798,14423.633,84751.09
2007-03-28 23:00:00,-101.0,34.0,285.50415,0.008820647,0.9066925,16.370249,15155.073,84003.54
2007-03-28 23:00:00,-101.0,34.0,283.82443,0.007960499,0.6194153,16.56376,15943.631,83199.8
2007-03-28 23:00:00,-101.0,34.0,282.61224,0.007819434,-0.12237549,17.294771,16793.822,82339.266
2007-03-28 23:00:00,-101.0,34.0,284.1676,0.00932593,-1.7637138,18.385101,17713.867,81417.98
2007-03-28 23:00:00,-101.0,34.0,285.67218,0.00996337,-2.425333,18.709154,18714.031,80434.516
2007-03-28 23:00:00,-101.0,34.0,285.46063,0.009557466,-2.3198786,18.66289,19795.127,79386.63
2007-03-28 23:00:00,-101.0,34.0,284.60947,0.008659657,-1.84688,18.43325,20957.496,78273.234
2007-03-28 23:00:00,-101.0,34.0,283.45862,0.007859094,-1.6021385,18.28254,22201.564,77093.95
2007-03-28 23:00:00,-101.0,34.0,282.09613,0.007544891,-1.3155222,18.159996,23531.094,75847.125
2007-03-28 23:00:00,-101.0,34.0,280.30664,0.006528774,-0.80041504,17.959703,24947.072,74533.94
2007-03-28 23:00:00,-101.0,34.0,278.72003,0.005742984,-0.31096935,17.781164,26451.062,73154.875
2007-03-28 23:00:00,-101.0,34.0,277.4887,0.004678346,0.69493866,17.440048,28046.81,71711.78
2007-03-28 23:00:00,-101.0,34.0,276.46967,0.0041649383,1.3498726,17.399328,29737.865,70206.91
2007-03-28 23:00:00,-101.0,34.0,276.2151,0.0034866827,2.3701973,17.348042,31528.93,68643.44
2007-03-28 23:00:00,-101.0,34.0,275.63132,0.0033620184,3.409275,17.428097,33422.32,67025.5
2007-03-28 23:00:00,-101.0,34.0,274.89566,0.0030707843,4.2149715,17.68592,35416.945,65357.72
2007-03-28 23:00:00,-101.0,34.0,274.10052,0.0027791164,4.8653564,18.089722,37511.832,63646.137
2007-03-28 23:00:00,-101.0,34.0,273.08643,0.0024585824,5.5221176,18.542633,39703.86,61897.27
2007-03-28 23:00:00,-101.0,34.0,271.81836,0.0021250348,6.338402,19.014286,41988.445,60118.066
2007-03-28 23:00:00,-101.0,34.0,270.2469,0.0018142562,7.2051,19.49722,44358.46,58316.363
2007-03-28 23:00:00,-101.0,34.0,268.42404,0.0015225671,8.043958,19.902576,46806.52,56500.844
2007-03-28 23:00:00,-101.0,34.0,266.38086,0.0012701922,9.015568,20.297943,49324.156,54679.492
2007-03-28 23:00:00,-101.0,34.0,264.1079,0.0010856183,9.981073,20.554447,51901.305,52860.984
2007-03-28 23:00:00,-101.0,34.0,261.68536,0.00092809595,10.882288,20.719124,54527.35,51054.164
2007-03-28 23:00:00,-101.0,34.0,259.28033,0.000756671,11.785093,20.868946,57192.305,49267.668
2007-03-28 23:00:00,-101.0,34.0,256.94073,0.0006283941,12.610855,20.923542,59882.82,47511.5
2007-03-28 23:00:00,-101.0,34.0,254.49919,0.0005902051,13.456884,21.105942,62583.1,45796.17
2007-03-28 23:00:00,-101.0,34.0,252.04094,0.0006141207,14.278242,21.34098,65282.66,44127.562
2007-03-28 23:00:00,-101.0,34.0,249.79503,0.00067986076,15.089478,21.638508,67979.67,42506.832
2007-03-28 23:00:00,-101.0,34.0,247.62613,0.00047767282,15.942299,22.004173,70674.53,40932.51
2007-03-28 23:00:00,-101.0,34.0,244.82748,0.0007156234,16.599003,22.432724,73365.805,39404.26
2007-03-28 23:00:00,-101.0,34.0,242.88902,0.0006159962,17.25035,22.938946,76053.75,37920.54
2007-03-28 23:00:00,-101.0,34.0,240.81195,0.0006189292,17.77276,23.424652,78742.234,36480.43
2007-03-28 23:00:00,-101.0,34.0,239.07866,0.0005472115,18.223503,23.844688,81433.695,35083.14
2007-03-28 23:00:00,-101.0,34.0,237.37663,0.00045956182,18.600256,24.268948,84129.22,33727.582
2007-03-28 23:00:00,-101.0,34.0,235.68762,0.00038360906,18.837069,24.650211,86830.016,32412.855
2007-03-28 23:00:00,-101.0,34.0,233.83241,0.00031535293,18.933508,24.90187,89534.914,31137.926
2007-03-28 23:00:00,-101.0,34.0,232.11008,0.00026179157,18.914255,25.010239,92244.25,29901.805
2007-03-28 23:00:00,-101.0,34.0,230.30646,0.0002166589,18.734352,25.082428,94958.84,28703.77
2007-03-28 23:00:00,-101.0,34.0,228.3691,0.00017653087,18.361858,24.985764,97677.445,27542.76
2007-03-28 23:00:00,-101.0,34.0,226.30202,0.00014201883,17.548178,24.739792,100398.76,26417.932
2007-03-28 23:00:00,-101.0,34.0,224.22516,0.00011306337,16.849018,24.366474,103122.39,25328.484
2007-03-28 23:00:00,-101.0,34.0,222.10535,8.789544e-05,16.286993,24.532524,105848.32,24273.473
2007-03-28 23:00:00,-101.0,34.0,219.97029,6.783894e-05,15.08269,24.094986,108576.125,23252.113
2007-03-28 23:00:00,-101.0,34.0,217.75859,5.25866e-05,13.809574,24.15337,111305.695,22263.63
2007-03-28 23:00:00,-101.0,34.0,215.32452,3.9724335e-05,12.873685,24.110798,114035.13,21307.26
2007-03-28 23:00:00,-101.0,34.0,212.70445,2.9881365e-05,11.878361,24.316021,116762.11,20382.21
2007-03-28 23:00:00,-101.0,34.0,210.06357,2.2173872e-05,11.334107,24.736843,119485.305,19487.814
2007-03-28 23:00:00,-101.0,34.0,207.39987,1.620567e-05,11.391212,25.363655,122204.18,18623.334
2007-03-28 23:00:00,-101.0,34.0,204.8615,1.1931723e-05,13.250687,26.833473,124919.49,17788.111
2007-03-28 23:00:00,-101.0,34.0,202.73676,9.421778e-06,14.80006,27.868397,127634.54,16981.514
2007-03-28 23:00:00,-101.0,34.0,201.82898,9.543843e-06,16.136715,28.48067,130359.85,16202.911
2007-03-28 23:00:00,-101.0,34.0,208.34592,1.6378397e-05,21.93943,29.292233,133154.72,15451.712
2007-03-28 23:00:00,-101.0,34.0,209.8947,1.4924801e-05,25.907276,25.777018,136036.88,14727.424
2007-03-28 23:00:00,-101.0,34.0,209.93787,1.6472794e-05,28.063148,22.632881,138962.8,14029.436
