time,longitude,latitude,t,q,u,v,z,p
2007-03-28 23:00:00,-101.0,34.25,291.93307,0.010920774,1.0153923,6.320009,7969.9067,91520.32
2007-03-28 23:00:00,-101.0,34.25,291.8343,0.0107516935,1.1779346,7.770445,8179.226,91292.86
2007-03-28 23:00:00,-101.0,34.25,291.75677,0.01058169,1.2522955,8.6793995,8408.327,91045.48
2007-03-28 23:00:00,-101.0,34.25,291.56543,0.010488485,1.2992363,9.457434,8657.124,90777.836
2007-03-28 23:00:00,-101.0,34.25,291.38254,0.0103936605,1.3249292,10.1630745,8927.583,90486.25
2007-03-28 23:00:00,-101.0,34.25,291.08722,0.010314643,1.3350201,10.702591,9221.783,90170.266
2007-03-28 23:00:00,-101.0,34.25,290.85526,0.010253244,1.3307934,11.35253,9542.95,89826.36
2007-03-28 23:00:00,-101.0,34.25,290.60812,0.010165694,1.3062134,11.96904,9891.719,89454.0
2007-03-28 23:00:00,-101.0,34.25,290.32114,0.010085335,1.2418346,12.561438,10272.736,89049.83
2007-03-28 23:00:00,-101.0,34.25,290.00827,0.010001066,1.2035484,13.168842,10686.073,88611.2
2007-03-28 23:00:00,-101.0,34.25,289.64368,0.0099112885,1.1192284,13.731712,11136.72,88135.734
2007-03-28 23:00:00,-101.0,34.25,289.25443,0.009804439,0.9635086,14.340525,11625.832,87620.766
2007-03-28 23:00:00,-101.0,34.25,288.82367,0.009784444,0.9024601,14.7227,12157.74,87063.766
2007-03-28 23:00:00,-101.0,34.25,288.19888,0.009666765,0.76885796,15.1404,12735.955,86462.08
2007-03-28 23:00:00,-101.0,34.25,287.49506,0.00971986,0.61073494,15.480633,13362.146,85813.04
2007-03-28 23:00:00,-101.0,34.25,287.04877,0.009862054,0.39070892,15.803438,14041.133,85114.09
2007-03-28 23:00:00,-101.0,34.25,286.0022,0.009491319,0.20161438,16.042124,14775.573,84361.54
2007-03-28 23:00:00,-101.0,34.25,284.93478,0.008696497,-0.11495972,16.418253,15569.131,83552.8
