time,longitude,latitude,t,q,u,v,z,p
2007-05-05 20:00:00,-100.0,42.0,288.35718,0.0117361415,-5.37426,0.31415844,8054.5557,90398.46
2007-05-05 20:00:00,-100.0,42.0,287.97635,0.011513761,-8.285405,0.68231773,8262.268,90174.805
2007-05-05 20:00:00,-100.0,42.0,287.70673,0.011369831,-9.610514,0.93857384,8486.944,89930.336
2007-05-05 20:00:00,-100.0,42.0,287.56384,0.011280829,-10.340694,1.2493763,8732.505,89665.75
2007-05-05 20:00:00,-100.0,42.0,287.36246,0.011175546,-11.645823,1.7490196,8998.94,89378.36
2007-05-05 20:00:00,-100.0,42.0,287.22372,0.011096076,-12.367687,2.189207,9288.362,89066.734
2007-05-05 20:00:00,-100.0,42.0,287.09192,0.011026852,-13.414167,2.9391613,9604.087,88729.36
2007-05-05 20:00:00,-100.0,42.0,286.912,0.01095144,-13.846943,3.481678,9947.627,88362.71
2007-05-05 20:00:00,-100.0,42.0,286.8166,0.0109272655,-14.46277,4.565731,10322.054,87964.42
2007-05-05 20:00:00,-100.0,42.0,286.7239,0.010903369,-14.789558,5.7687206,10729.073,87532.9
2007-05-05 20:00:00,-100.0,42.0,286.5902,0.0108759245,-14.872271,7.0062923,11172.597,87065.734
2007-05-05 20:00:00,-100.0,42.0,286.51178,0.010907251,-14.790117,8.418797,11655.748,86559.305
2007-05-05 20:00:00,-100.0,42.0,286.40927,0.010873626,-14.521914,9.838724,12180.791,86013.08
2007-05-05 20:00:00,-100.0,42.0,286.20197,0.010901324,-13.991701,11.474752,12751.166,85421.42
2007-05-05 20:00:00,-100.0,42.0,286.26468,0.011028877,-13.226574,13.226637,13370.574,84783.695
2007-05-05 20:00:00,-100.0,42.0,286.28287,0.011138597,-12.29254,15.033867,14043.912,84097.34
2007-05-05 20:00:00,-100.0,42.0,286.20764,0.011055578,-11.117022,16.913294,14774.238,83357.664
2007-05-05 20:00:00,-100.0,42.0,286.1497,0.011026861,-9.858992,18.722445,15565.273,82564.125
2007-05-05 20:00:00,-100.0,42.0,285.93817,0.010914132,-8.693235,20.150566,16421.809,81713.11
2007-05-05 20:00:00,-100.0,42.0,285.58365,0.010609968,-7.5230885,21.399145,17347.16,80802.68
2007-05-05 20:00:00,-100.0,42.0,285.12466,0.01033919,-6.1380215,22.58416,18344.697,79830.92
2007-05-05 20:00:00,-100.0,42.0,284.25275,0.009811095,-4.8517113,23.483467,19417.91,78795.59
2007-05-05 20:00:00,-100.0,42.0,283.46225,0.008964742,-3.2026634,24.487942,20570.068,77695.59
2007-05-05 20:00:00,-100.0,42.0,283.2197,0.007901579,-2.7259426,24.32649,21805.918,76530.07
2007-05-05 20:00:00,-100.0,42.0,282.49442,0.0066990396,-2.0206757,25.160175,23129.672,75297.86
2007-05-05 20:00:00,-100.0,42.0,281.67267,0.0058515575,-2.1659584,25.81405,24542.42,74000.63
2007-05-05 20:00:00,-100.0,42.0,280.8233,0.005077779,-2.537159,26.48962,26048.2,72637.86
2007-05-05 20:00:00,-100.0,42.0,279.81784,0.0041767857,-2.8557434,27.277676,27648.65,71211.375
2007-05-05 20:00:00,-100.0,42.0,278.53015,0.0031036455,-2.9471245,28.16264,29343.611,69724.414
2007-05-05 20:00:00,-100.0,42.0,277.04782,0.0023937926,-2.8807144,28.850872,31133.93,68179.125
2007-05-05 20:00:00,-100.0,42.0,275.52484,0.0018128955,-2.4002075,29.725037,33018.78,66579.61
