time,longitude,latitude,t,q,u,v,z,p
2015-05-06 23:00:00,-97.5,40.0,293.5956,0.0123205315,-5.477932,7.529105,4693.6567,94877.05
2015-05-06 23:00:00,-97.5,40.0,293.3795,0.012251037,-7.0536194,9.665623,4904.6953,94642.46
2015-05-06 23:00:00,-97.5,40.0,293.16586,0.012211122,-7.893753,10.830757,5134.93,94384.805
2015-05-06 23:00:00,-97.5,40.0,292.88538,0.012189107,-8.500006,11.731148,5386.2603,94105.7
2015-05-06 23:00:00,-97.5,40.0,292.6361,0.012170732,-8.965248,12.468485,5659.69,93802.44
2015-05-06 23:00:00,-97.5,40.0,292.35364,0.012157837,-9.36257,13.119297,5958.1313,93471.56
2015-05-06 23:00:00,-97.5,40.0,292.03366,0.0121481735,-9.725761,13.666019,6283.9824,93112.516
2015-05-06 23:00:00,-97.5,40.0,291.6943,0.012140503,-10.060972,14.294203,6638.5864,92721.8
2015-05-06 23:00:00,-97.5,40.0,291.3362,0.012135465,-10.403936,15.026566,7025.5073,92297.97
2015-05-06 23:00:00,-97.5,40.0,290.93826,0.012133965,-10.679398,15.67803,7446.545,91837.43
2015-05-06 23:00:00,-97.5,40.0,290.519,0.0121388715,-10.931303,16.38126,7904.8,91337.74
2015-05-06 23:00:00,-97.5,40.0,290.05182,0.012154081,-11.157017,17.165403,8403.504,90797.234
2015-05-06 23:00:00,-97.5,40.0,289.54742,0.0121665895,-11.36722,18.192871,8945.916,90211.375
2015-05-06 23:00:00,-97.5,40.0,288.9732,0.012131074,-11.481199,19.572905,9534.463,89578.46
2015-05-06 23:00:00,-97.5,40.0,288.39145,0.012130367,-11.283333,20.197784,10173.844,88894.83
2015-05-06 23:00:00,-97.5,40.0,287.8279,0.012104978,-10.498741,20.479279,10868.022,88157.89
2015-05-06 23:00:00,-97.5,40.0,287.36353,0.01204134,-9.036037,19.730728,11619.1,87364.914
2015-05-06 23:00:00,-97.5,40.0,287.12018,0.011786166,-8.399891,21.87646,12433.207,86512.83
2015-05-06 23:00:00,-97.5,40.0,286.891,0.011530284,-7.434969,24.311295,13314.109,85599.0
2015-05-06 23:00:00,-97.5,40.0,286.43915,0.011336653,-6.137882,25.2083,14266.166,84621.445
2015-05-06 23:00:00,-97.5,40.0,285.88144,0.01114289,-4.7241173,25.161448,15292.915,83577.24
2015-05-06 23:00:00,-97.5,40.0,285.29114,0.010877779,-3.2481651,24.860275,16398.621,82465.125
2015-05-06 23:00:00,-97.5,40.0,284.60397,0.0105482675,-1.6272106,24.20235,17587.156,81283.0
2015-05-06 23:00:00,-97.5,40.0,283.92334,0.010076771,0.2281208,23.202774,18862.656,80030.49
2015-05-06 23:00:00,-97.5,40.0,283.07965,0.009445831,2.1352234,22.057724,20227.557,78706.96
2015-05-06 23:00:00,-97.5,40.0,282.2644,0.008606848,4.325756,20.8543,21685.92,77313.08
2015-05-06 23:00:00,-97.5,40.0,281.2531,0.007641114,6.404114,19.676537,23239.803,75848.86
2015-05-06 23:00:00,-97.5,40.0,280.01447,0.006697886,8.209951,18.61651,24890.438,74317.16
2015-05-06 23:00:00,-97.5,40.0,278.54123,0.0058359443,9.154296,17.839636,26638.703,72720.266
2015-05-06 23:00:00,-97.5,40.0,276.93356,0.00512713,9.129246,17.448866,28484.502,71061.4
2015-05-06 23:00:00,-97.5,40.0,275.50165,0.0046157935,8.630021,17.45916,30428.904,69345.75
2015-05-06 23:00:00,-97.5,40.0,274.289,0.0042497264,7.9655275,17.761686,32472.254,67577.45
2015-05-06 23:00:00,-97.5,40.0,273.14752,0.0038493173,7.4430637,18.14244,34615.383,65763.625
2015-05-06 23:00:00,-97.5,40.0,271.89578,0.0034161017,7.266077,18.256222,36855.707,63911.367
2015-05-06 23:00:00,-97.5,40.0,270.53638,0.0030498279,7.3888893,18.227198,39189.52,62027.664
2015-05-06 23:00:00,-97.5,40.0,269.10242,0.0026806656,7.789302,18.237486,41611.51,60121.94
2015-05-06 23:00:00,-97.5,40.0,267.6787,0.0023515658,8.4646,18.391659,44115.84,58201.7
2015-05-06 23:00:00,-97.5,40.0,266.21155,0.0020777187,9.400662,18.676058,46696.367,56277.242
2015-05-06 23:00:00,-97.5,40.0,264.59448,0.0018602938,10.477646,18.960999,49344.41,54357.07
2015-05-06 23:00:00,-97.5,40.0,262.88147,0.0016951475,11.543843,19.182625,52050.19,52450.848
2015-05-06 23:00:00,-97.5,40.0,261.08844,0.001564041,12.508539,19.260586,54803.06,50567.527
2015-05-06 23:00:00,-97.5,40.0,259.3197,0.0014706615,13.453495,19.212841,57588.445,48718.18
2015-05-06 23:00:00,-97.5,40.0,257.43524,0.0014039588,14.372093,19.033264,60391.12,46913.387
2015-05-06 23:00:00,-97.5,40.0,255.51663,0.0013365296,15.254605,18.770584,63198.703,45159.32
2015-05-06 23:00:00,-97.5,40.0,253.58774,0.0012628819,16.031338,18.448792,66008.17,43457.383
2015-05-06 23:00:00,-97.5,40.0,251.59862,0.0011827408,16.636482,18.09541,68819.09,41806.35
