time,longitude,latitude,t,q,u,v,z,p
2017-01-22 21:00:00,-83.75,32.25,292.65625,0.013812727,-4.846141,6.08517,1183.3271,97523.35
2017-01-22 21:00:00,-83.75,32.25,292.51074,0.013716737,-6.7413864,8.3294525,1394.4412,97280.945
2017-01-22 21:00:00,-83.75,32.25,292.34595,0.013664822,-7.6113625,9.338728,1624.2382,97016.5
2017-01-22 21:00:00,-83.75,32.25,292.16852,0.013627282,-8.459559,10.49353,1875.6266,96728.64
2017-01-22 21:00:00,-83.75,32.25,291.95383,0.013590919,-9.194483,11.55057,2150.5637,96414.65
2017-01-22 21:00:00,-83.75,32.25,291.7202,0.013540779,-9.968672,12.972191,2450.1099,96073.08
2017-01-22 21:00:00,-83.75,32.25,291.47412,0.013480489,-10.400837,13.817654,2777.4885,95701.39
2017-01-22 21:00:00,-83.75,32.25,291.25894,0.013405268,-10.774361,14.684517,3133.9434,95297.05
2017-01-22 21:00:00,-83.75,32.25,290.97552,0.013315445,-11.152748,15.657625,3524.188,94857.66
2017-01-22 21:00:00,-83.75,32.25,290.71936,0.013225962,-11.460157,16.653746,3948.459,94379.6
2017-01-22 21:00:00,-83.75,32.25,290.50208,0.013096641,-11.695232,17.545683,4411.8154,93861.44
2017-01-22 21:00:00,-83.75,32.25,290.2162,0.01296067,-11.820219,18.423876,4915.9336,93299.516
2017-01-22 21:00:00,-83.75,32.25,289.9793,0.012810294,-11.873741,19.249138,5465.533,92691.28
2017-01-22 21:00:00,-83.75,32.25,289.79578,0.012635082,-11.746231,19.799438,6063.011,92033.06
2017-01-22 21:00:00,-83.75,32.25,289.6758,0.012384935,-11.295679,19.837772,6711.8994,91323.19
2017-01-22 21:00:00,-83.75,32.25,289.3799,0.01208499,-10.475809,19.931711,7418.09,90556.56
2017-01-22 21:00:00,-83.75,32.25,288.9041,0.011839114,-9.456715,20.14845,8182.76,89731.98
2017-01-22 21:00:00,-83.75,32.25,288.35574,0.011613975,-8.43634,20.521475,9011.449,88845.34
2017-01-22 21:00:00,-83.75,32.25,287.79398,0.011527403,-7.0777626,21.046446,9907.441,87894.55
2017-01-22 21:00:00,-83.75,32.25,287.26212,0.011478373,-5.286152,22.13521,10875.237,86877.11
2017-01-22 21:00:00,-83.75,32.25,286.8499,0.011484153,-2.7228813,23.425457,11919.465,85790.59
2017-01-22 21:00:00,-83.75,32.25,286.39578,0.011432381,0.07398796,24.880514,13045.312,84632.734
2017-01-22 21:00:00,-83.75,32.25,285.93018,0.011299984,3.149849,26.161722,14256.904,83402.47
2017-01-22 21:00:00,-83.75,32.25,285.2923,0.011079823,6.8398333,27.41081,15557.323,82098.38
2017-01-22 21:00:00,-83.75,32.25,284.38864,0.010760182,10.262963,27.9363,16950.545,80720.86
2017-01-22 21:00:00,-83.75,32.25,283.46475,0.010264155,13.488747,27.83575,18438.822,79269.56
2017-01-22 21:00:00,-83.75,32.25,282.43365,0.009508269,16.351784,27.204199,20024.633,77746.01
2017-01-22 21:00:00,-83.75,32.25,281.45834,0.008294649,18.75166,26.372448,21710.66,76152.05
2017-01-22 21:00:00,-83.75,32.25,280.52844,0.006870092,20.543007,25.847431,23498.62,74489.96
2017-01-22 21:00:00,-83.75,32.25,279.39996,0.0055356547,22.138954,26.047068,25389.875,72764.46
2017-01-22 21:00:00,-83.75,32.25,278.1153,0.00448851,23.52503,27.021072,27383.348,70979.234
2017-01-22 21:00:00,-83.75,32.25,276.61908,0.0038613523,24.62366,28.615072,29478.203,69140.91
2017-01-22 21:00:00,-83.75,32.25,275.37372,0.0032380037,25.587587,30.852997,31674.041,67255.09
2017-01-22 21:00:00,-83.75,32.25,274.33902,0.0024452442,26.420902,33.533157,33970.188,65329.855
2017-01-22 21:00:00,-83.75,32.25,273.11746,0.0016817143,26.220177,35.56743,36362.965,63372.703
2017-01-22 21:00:00,-83.75,32.25,271.5146,0.0014035824,24.81166,35.636253,38846.562,61393.03
2017-01-22 21:00:00,-83.75,32.25,270.16898,0.0012060448,24.427124,35.418346,41415.02,59399.586
2017-01-22 21:00:00,-83.75,32.25,268.75696,0.0012204463,24.407898,36.246902,44062.727,57402.152
2017-01-22 21:00:00,-83.75,32.25,267.37503,0.0006060269,25.134083,37.79245,46782.035,55410.473
2017-01-22 21:00:00,-83.75,32.25,265.31207,0.00035691698,25.732841,38.41912,49559.355,53434.453
2017-01-22 21:00:00,-83.75,32.25,263.28394,0.00027786533,26.38228,37.76342,52382.406,51483.027
2017-01-22 21:00:00,-83.75,32.25,261.3487,0.00025742577,27.299807,36.125206,55237.934,49567.76
2017-01-22 21:00:00,-83.75,32.25,259.5063,0.00027595414,28.548021,34.28449,58110.1,47699.977
2017-01-22 21:00:00,-83.75,32.25,257.52313,0.00031319508,30.001553,32.853718,60987.84,45885.832
2017-01-22 21:00:00,-83.75,32.25,255.4586,0.00032237032,31.414305,32.252907,63866.66,44126.98
2017-01-22 21:00:00,-83.75,32.25,253.30754,0.00021135749,33.870644,32.506905,66745.2,42421.71
2017-01-22 21:00:00,-83.75,32.25,251.02571,0.00016600893,35.725082,33.210163,69622.125,40769.043
2017-01-22 21:00:00,-83.75,32.25,248.77142,0.00015832568,36.715546,34.181408,72496.26,39167.797
2017-01-22 21:00:00,-83.75,32.25,246.41263,0.00015224467,37.25853,35.088303,75368.04,37617.05
2017-01-22 21:00:00,-83.75,32.25,244.03996,0.00013743149,37.236458,35.983673,78236.21,36115.383
2017-01-22 21:00:00,-83.75,32.25,241.76929,0.00012612034,37.036694,36.571003,81101.11,34661.69
2017-01-22 21:00:00,-83.75,32.25,239.94006,0.000115800016,37.370827,36.712784,83965.93,33255.066
2017-01-22 21:00:00,-83.75,32.25,238.8146,7.8551064e-05,38.377815,35.80784,86837.57,31894.092
2017-01-22 21:00:00,-83.75,32.25,238.22844,5.4169523e-05,38.99582,33.928467,89723.2,30578.018
2017-01-22 21:00:00,-83.75,32.25,237.65897,4.513029e-05,38.549614,31.554245,92626.59,29305.486
2017-01-22 21:00:00,-83.75,32.25,236.9806,3.449199e-05,38.42749,29.925865,95547.72,28075.615
2017-01-22 21:00:00,-83.75,32.25,236.02646,2.5052554e-05,37.706642,28.93087,98484.016,26887.18
2017-01-22 21:00:00,-83.75,32.25,234.86877,2.012994e-05,36.98395,28.563988,101433.14,25739.299
2017-01-22 21:00:00,-83.75,32.25,233.72409,1.5216604e-05,36.45036,28.530163,104393.94,24630.836
2017-01-22 21:00:00,-83.75,32.25,232.51184,1.0130526e-05,36.044243,28.789944,107366.31,23560.838
2017-01-22 21:00:00,-83.75,32.25,231.07104,6.449401e-06,35.89602,29.586666,110348.21,22528.299
2017-01-22 21:00:00,-83.75,32.25,229.17567,4.5002307e-06,36.492325,30.304947,113335.48,21532.256
2017-01-22 21:00:00,-83.75,32.25,227.00134,3.8334515e-06,38.15618,29.571274,116323.41,20571.781
2017-01-22 21:00:00,-83.75,32.25,225.0051,3.5561789e-06,39.859264,27.138645,119311.27,19645.895
2017-01-22 21:00:00,-83.75,32.25,223.48769,3.2923997e-06,40.373314,23.769066,122303.23,18753.693
2017-01-22 21:00:00,-83.75,32.25,222.18561,3.0481528e-06,39.36271,20.920864,125304.09,17894.3
2017-01-22 21:00:00,-83.75,32.25,220.88351,2.9514076e-06,38.006123,19.850807,128315.125,17066.838
2017-01-22 21:00:00,-83.75,32.25,220.0486,2.842547e-06,38.373203,19.792053,131339.5,16270.439
2017-01-22 21:00:00,-83.75,32.25,219.6892,2.615133e-06,38.519554,16.371586,134384.08,15504.259
2017-01-22 21:00:00,-83.75,32.25,218.64389,2.461676e-06,36.018463,11.421492,137447.08,14767.521
2017-01-22 21:00:00,-83.75,32.25,216.78923,2.3323648e-06,32.11158,8.331039,140518.2,14059.402
2017-01-22 21:00:00,-83.75,32.25,214.37189,2.2398435e-06,28.904856,7.409197,143587.78,13379.112
2017-01-22 21:00:00,-83.75,32.25,211.81027,2.1539481e-06,28.316332,7.3577023,146649.7,12725.933
2017-01-22 21:00:00,-83.75,32.25,209.68706,2.0502823e-06,29.509968,5.758915,149705.66,12099.091
2017-01-22 21:00:00,-83.75,32.25,207.79459,1.9642948e-06,30.40253,2.8347435,152760.1,11497.842
2017-01-22 21:00:00,-83.75,32.25,206.43687,1.9312206e-06,29.351467,-0.53821564,155817.81,10921.496
2017-01-22 21:00:00,-83.75,32.25,206.25002,1.971413e-06,24.70692,-3.812193,158890.9,10369.337
2017-01-22 21:00:00,-83.75,32.25,206.1739,2.0920265e-06,18.07997,-5.4781036,161988.9,9840.643
2017-01-22 21:00:00,-83.75,32.25,205.72725,2.2711038e-06,11.803629,-4.44079,165109.53,9334.699
2017-01-22 21:00:00,-83.75,32.25,205.29987,2.4627575e-06,6.8404984,-0.8742771,168249.95,8850.803
2017-01-22 21:00:00,-83.75,32.25,204.48442,2.5366905e-06,3.2538366,3.4234524,171408.86,8388.005
2017-01-22 21:00:00,-83.75,32.25,202.89478,2.5365407e-06,3.7592664,6.884712,174582.47,7944.902
2017-01-22 21:00:00,-83.75,32.25,202.58775,2.5396914e-06,9.039961,5.9932327,177781.75,7519.9727
2017-01-22 21:00:00,-83.75,32.25,204.12317,2.5267213e-06,11.123141,2.319868,181039.12,7111.8716
2017-01-22 21:00:00,-83.75,32.25,204.76285,2.4886724e-06,8.401795,-0.31273556,184370.84,6719.4087
2017-01-22 21:00:00,-83.75,32.25,204.01276,2.459171e-06,4.9867268,-0.9060955,187767.27,6341.5103
2017-01-22 21:00:00,-83.75,32.25,202.82603,2.453348e-06,3.5509815,-0.92354965,191222.38,5977.2095
2017-01-22 21:00:00,-83.75,32.25,202.74202,2.5698432e-06,4.044259,-2.0053558,194751.28,5625.6675
2017-01-22 21:00:00,-83.75,32.25,204.51834,2.793627e-06,3.5413637,-3.9981766,198387.31,5286.443
2017-01-22 21:00:00,-83.75,32.25,206.74716,2.8712261e-06,0.60049725,-5.446617,202156.08,4959.522
2017-01-22 21:00:00,-83.75,32.25,207.77512,2.8771196e-06,-3.3959656,-5.0832567,206054.95,4644.9834
2017-01-22 21:00:00,-83.75,32.25,207.58673,2.89739e-06,-5.4667187,-3.6514692,210064.86,4342.874
2017-01-22 21:00:00,-83.75,32.25,207.63603,2.9174132e-06,-5.573579,-3.3815126,214179.28,4053.2104
