Date,Time,Lat,Lon,STP,ESRH,EBWD,MLCAPE,MLCIN,01Shear,obs_pl
1998-03-29,2300,44.00,-93.75,1.2277288545688458,240.8183958027355,47.03430419834661,831.582677017295,-62.06010591830693,37.26620383590805,117.6
1998-04-16,2200,35.25,-87.25,1.220024904988962,146.4377406194098,31.811081799978723,1249.7033549839393,-8.027555901517152,32.22325725418352,34.0
1998-06-23,2200,41.50,-97.00,3.5736094976834765,235.8523306977173,27.858404069493744,2747.6932782596505,-24.980479509803345,20.85757158499645,9.6
1999-04-03,0000,35.00,-99.25,0.0,143.33300037742913,10.984407980662276,1282.214286230899,-53.48923676863336,16.720760586451316,12.0
1999-04-08,2000,41.00,-94.50,3.9908267323534306,391.0034921228803,42.82408906072632,1530.9940241272461,-13.290633593908892,40.70534852700348,79.0
1999-05-03,0000,40.50,-98.50,0.5622964676505543,237.87213583587942,23.689876374417235,449.0260143434837,-5.295287552917507,23.348696296386485,19.0
1999-05-04,0000,42.00,-98.25,4.075553243109177,300.0037603301828,29.611504368837263,2064.4858708794195,-29.08583373118113,28.927175232234465,24.0
1999-05-04,0200,35.50,-97.50,7.033062957109717,337.70416317912316,27.444427338705424,3414.8091079707547,-13.014137523200569,33.16244845221095,59.2
1999-05-04,0300,36.00,-97.50,8.495102589382128,376.7648598870152,31.816419203825124,3382.123770219569,-10.157255176410704,35.77353159068062,56.3
1999-05-04,1700,33.50,-95.00,2.026775514022613,613.4642223211881,54.53499723227269,786.5258679293163,-105.48822559588233,48.56965437622527,114.4
1999-06-01,0000,37.00,-99.50,0.8724252469953446,107.19248804327464,15.09656251266622,2680.835882497286,-32.46436871843393,11.529601023140005,6.7
1999-06-04,0200,40.00,-99.50,10.616338302641829,436.46562223065087,36.775086579830834,3924.567619842232,-44.91338421581173,28.888443133864197,16.0
2000-02-18,1900,34.50,-92.25,0.4749778970702407,151.42273609101153,31.35499551941363,470.51510492924785,-6.316623070148816,24.042594386820557,12.5
2000-02-25,0300,36.50,-100.00,0.1905649122687927,294.5418987139716,27.617986955063813,560.5034260286767,-171.78829471422384,36.40421818271298,43.2
2000-03-29,0100,32.75,-97.25,0.4190521267674877,151.4561412909112,16.293881489079208,902.339012568445,-72.9745780139943,17.697871513462726,13.0
2000-05-01,0000,33.25,-98.50,1.6782911876568696,291.1010754373261,36.7405919613079,1150.2199845416374,-87.22181176763557,21.3734977869959,6.4
2000-05-08,0100,45.00,-95.00,0.4473400537228404,203.84302182915704,23.666863203335055,417.2667219202915,-38.482332525799485,13.866228522617753,3.2
2000-05-12,2200,38.75,-89.25,3.554090605834494,185.6441345050268,30.545277477984662,3606.9179958580285,-16.69475184290053,25.983685394183844,14.4
2000-05-17,2200,41.50,-100.50,1.6684228154522573,554.2590742514193,34.66201411315631,451.5278755802846,-33.06327505181291,26.111641446940876,18.4
2000-05-18,1900,41.50,-90.75,2.08780541288812,291.86480702836866,42.26686862289866,1072.9995682651058,-29.16518619481687,24.726232532007508,5.8
2000-05-27,0000,35.25,-98.25,1.0188618865135346,101.3548438867974,19.44315616497955,3681.2894525396573,-9.949603810227956,13.241941198488618,4.0
2000-06-04,0300,42.25,-97.75,0.0,380.1178595570325,43.654510088096664,59.70506584392,-245.67232649055663,24.158731016518786,8.0
2000-06-11,2200,48.25,-101.00,0.0,87.56108655373455,11.346106988038505,403.6144390846548,-103.22946722469383,17.7845215755499,4.8
2000-06-13,2000,41.00,-95.50,5.99297747792091,330.32820792079104,39.668977412829044,2721.3740762450834,-19.17195578928958,29.91806590274048,17.0
2000-06-29,2100,39.75,-101.75,0.0873306703300051,136.69580835083622,19.542692562174796,1648.7520362543744,-15.844651200412612,8.276433304756141,4.0
2000-07-04,2100,47.50,-99.25,0.5682769383852183,99.97768676359684,14.28267921203527,1790.8523439509556,-26.697924653315468,8.819216720226635,4.8
2000-07-26,0100,43.50,-95.75,0.6024923476666235,93.56465503171432,13.179213090835647,2721.321047444195,-34.58112594001862,13.942127087222605,4.8
2000-07-26,2000,41.75,-94.75,0.0,56.119558000446546,10.148021632090638,2510.6949127544503,-22.972669742298095,4.688488843767212,5.8
2000-10-29,2200,41.25,-97.25,0.20364051681098488,144.03698549176482,26.02262845540673,244.4846064550657,-23.402158263427,26.32408227954217,14.4
2001-04-11,1800,40.75,-94.00,2.0415399937557868,651.4699704129198,55.00808066632431,470.0615730135194,-25.462821614179738,41.493704814013675,122.4
2001-04-22,0000,38.25,-99.50,3.386156564884662,381.09416203371154,35.871325750873986,1659.313919513058,-53.70451019125785,25.66223278296622,8.0
2001-05-02,0000,44.00,-93.00,0.011625211228888523,75.6706472803802,14.807225333378636,286.8617778662235,-175.5864572915244,26.9109234978468,11.2
2001-05-10,0000,44.50,-93.00,0.2567952848157678,450.6527148626118,38.27789095840579,745.929539548471,-132.26750605231962,32.6316639034029,19.2
2001-05-10,2300,42.00,-92.75,0.0,64.93660538312274,11.319206140869008,477.8994881369389,-8.20443438009883,16.356009870004794,12.8
2001-05-20,2300,35.25,-96.00,1.8553189416846425,147.2384657347996,21.327412351531255,2658.7141264911206,-9.166755078944766,18.458365456756642,17.6
2001-05-30,0000,35.25,-100.75,3.1538040431894285,356.94984328435953,39.647134756358014,1559.759358047176,-72.54630571177715,27.57585020838029,16.0
2001-06-14,0000,40.75,-97.00,2.9827209203701077,176.66406998965658,30.617662767529556,3319.9885631854713,-85.57779326166788,31.545101306379934,12.8
2001-07-18,2300,47.75,-98.25,2.258269764737511,186.8584751934143,37.341561324291206,2840.1688916796875,-104.25824784705897,25.052913265258542,8.0
2001-08-17,2200,42.50,-96.00,0.3775762333467353,109.24025776759962,13.827997742013476,1617.8264661107999,-12.10001855777578,8.974814475362201,4.8
2001-08-23,2200,39.00,-98.00,3.0955749596690656,189.85655249351916,27.9841626804084,2621.8988400971593,-29.297928572833015,9.573389972420639,1.6
2001-09-23,0000,40.50,-98.00,0.47871509715143207,79.57156476236375,13.151321661501685,2058.55435682166,-42.65542954547759,13.50586941461705,16.0
2001-09-24,2100,39.00,-77.00,0.2970852142865621,202.27177295270002,26.37063077003497,250.63271141575885,-8.881157769686862,26.288680407948245,28.0
2001-10-09,2100,35.50,-99.25,0.0,114.37768343655057,11.958096690730002,721.1101967272541,-99.53491797915447,27.67651182184122,18.4
2001-10-09,2100,41.00,-98.00,1.349702551786932,172.9023247929698,22.608629375627316,1553.7298719509945,-13.048189488427562,18.651562040092593,29.0
2001-11-24,0700,33.75,-91.00,1.7053980171119996,381.3891754292515,44.16537495154537,670.7314183180146,-24.855015316697937,40.387487733155176,71.0
2001-11-24,1600,32.25,-87.75,4.132489463080015,377.08667084153626,40.759966030687124,1643.8486623742067,-1.4574731923459763,37.96286504759048,62.2
2001-11-26,2100,33.50,-92.25,1.0691572561343852,234.99079180107043,34.19435400087301,682.4675434768557,-12.610894089923658,27.966336494783313,31.7
2002-04-18,0300,36.25,-99.50,3.6209952715798672,437.2252462075645,32.31852504699461,1515.6364335172987,-77.05518767336642,37.02745471889431,54.4
2002-04-24,2100,36.75,-90.75,2.64597496168283,240.12912062849713,37.2722029104965,1652.845116050965,-32.91569240788488,32.392944321136724,60.8
2002-04-28,1000,37.25,-87.50,3.6326739505132224,349.22714413521356,51.392660615691945,1560.305668467766,-35.652998915925885,50.46481993186585,35.0
2002-05-05,2100,39.75,-99.00,0.32487229407946455,104.67233838376063,14.581598022267613,1734.7652377249708,-38.178864656950516,13.889509675370324,4.0
2002-05-05,2300,34.75,-101.75,0.04327230116072842,149.02794408884284,20.287078390789873,1124.3612724453849,-24.997022560071947,11.510726951475922,8.0
2002-05-08,0300,37.50,-99.00,7.115871825236146,393.444324210954,35.63080860662124,3066.4485185492385,-67.29365977185392,33.32328292892929,35.0
2002-06-24,0000,45.25,-98.25,0.0,133.98617092248148,19.480455473412125,2648.459019294524,-30.954090519455267,16.01825561220068,16.0
2002-12-18,0800,37.25,-94.50,0.3870782523609686,368.81638064198444,36.0151324541032,180.1011639925356,-68.88433909802987,34.94602495379098,17.6
2003-04-06,1800,31.75,-94.50,0.00037042841342305714,137.15817756890974,24.418937441448403,7.519118516826177,-190.07129365928074,43.60334118618552,61.1
2003-04-19,2200,37.25,-96.00,0.2692649451376124,283.0654774467672,31.935577048237388,176.27225318471523,-78.5796519302675,28.625624351840344,32.0
2003-04-30,2300,41.25,-91.25,0.5125222820846314,98.88850221195435,33.9918612519594,777.4244790149233,-40.87250746599605,28.9044900551873,25.6
2003-05-04,0000,41.75,-102.75,0.45059036039235584,148.11435457797336,15.497255183953943,883.3696528358121,-31.20833267603165,19.105905676731002,13.0
2003-05-04,0100,33.00,-99.50,1.9115239192621776,371.38513474411087,34.66124733391581,2330.7677700285053,-53.5769715353888,20.498847920046558,6.4
2003-05-04,2200,39.00,-94.50,1.442803204236571,306.36608400945914,32.88942288246241,791.9268536759404,-66.19761306334486,32.49992327858688,33.6
2003-05-05,0000,37.50,-93.00,2.788190100019292,478.7513746314899,42.43255261590234,1204.2876338297485,-91.19104530860999,46.40947429773121,79.0
2003-05-05,0200,35.00,-92.25,0.26973996144043033,418.0514660654958,39.21210320474631,313.01238824174567,-153.61938188058798,39.99334608813954,56.2
2003-05-08,2000,35.50,-97.00,4.544277705712945,295.5903804264029,46.916709544452324,2306.034637776919,-33.079299081370024,31.032636276338724,27.2
2003-05-09,0000,38.00,-94.75,3.756911759175341,321.3546537426303,43.155232014807005,2177.745466364422,-79.21255330841046,40.81729565305167,35.0
2003-05-10,0300,35.50,-98.00,3.5345927579620775,373.21773288905086,31.60753087799968,2085.93647143859,-97.84525279636235,30.726863030621296,29.0
2003-05-10,0300,39.00,-93.50,0.6341206959771359,190.200709309639,27.764951962479405,1179.068483124801,-131.25713771676612,23.478793032830083,16.0
2003-05-16,0000,36.50,-102.25,2.1994117321255566,626.9153767325475,46.508350670608564,526.2460805129994,-43.745676683117274,30.785474476864202,16.0
2003-05-16,0100,32.50,-99.50,0.0,-6.008516556953467,4.637671565037327,1204.4894251942646,-267.51115377478675,28.867899112420556,19.2
2003-05-31,0100,40.00,-89.00,0.5371459622713917,382.9955320839566,36.909893277562745,398.3331292327115,-80.39771834350942,30.697080536745805,22.4
2003-06-10,0000,42.50,-98.25,1.5579542882316373,314.6129676075863,34.38821329016393,775.2132933667681,-56.27265657466738,28.392105260976898,36.8
2003-07-15,0000,44.25,-94.75,0.0,0,0.0,1074.4180472897306,-254.07039018781546,15.206342564540265,4.0
2004-04-22,2000,36.00,-95.75,2.806108490444099,187.43098159904227,29.288934469178027,2300.234005767817,-2.5886343313257956,15.010368357449353,10.2
2004-05-16,2100,42.25,-99.25,2.0369455300294783,266.2912805133166,33.884627190977476,1147.3970492591561,-13.469153761032322,33.02896110579529,9.6
2004-05-23,0200,40.25,-95.75,2.6654126684825785,327.0245782787185,35.66974632165621,1657.201035510192,-89.33981666581587,32.24281369068313,83.2
2004-05-24,2300,39.75,-93.25,3.3836371712324764,305.61088530739926,30.983565683484652,1660.75751907317,-21.22421964932437,30.660702483506217,27.0
2004-05-29,0000,43.00,-96.50,0.11164679713658807,305.0100773400941,24.364871250675627,411.7896110514347,-139.9605613726583,21.007679638744758,1.6
2004-05-29,2100,37.00,-98.75,0.0,173.14898750319878,23.14535718576859,2007.554500642515,-14.271579811936931,15.459682436141687,12.8
2004-05-29,2100,39.75,-98.00,0.8900679269918139,187.42666155072956,28.964590575178537,2600.598739598677,-15.046018540628747,16.094489957439475,8.0
2004-05-29,2300,35.50,-98.25,5.147408333528934,281.6302938057781,26.90596708217708,3056.843186322906,-39.27145354405624,23.995725704503467,22.4
2004-05-30,0300,39.00,-94.25,5.202302138558868,416.26357104130716,34.765561341469436,2010.628307308936,-60.145034212668435,34.00426377542364,35.2
2004-06-13,2200,41.00,-96.50,0.24240713874558784,123.32711069751801,24.7256679576593,690.2926549981689,-77.42522934743182,13.535273856783288,3.2
2004-07-08,0100,38.75,-98.75,4.0805847671111595,324.97131458278113,24.329314946038867,3041.738924586291,-67.890840757336,24.19373124958136,2.4
2004-07-13,1900,41.00,-89.00,4.911055851957155,207.94156924442765,35.16821908399952,3542.621999392812,-24.888400752044284,11.890637498735602,15.4
2004-07-19,0100,47.00,-97.75,2.5029964841993313,160.91154567992518,19.746663937477184,3751.8778570431405,-17.344161150955085,15.760954827764227,6.4
2004-08-26,2100,40.50,-95.50,2.5077775968942344,173.59895350102727,23.724537438669405,3355.096376864773,-49.93601372102588,14.908013426548807,11.2
2004-09-08,2100,38.25,-77.25,0.7161433700108694,252.38958602810897,26.415546354576357,483.37196744542047,-3.7284817844543956,26.691580007473,28.5
2004-11-10,2300,35.50,-97.25,0.5843877316879459,221.4362872420898,30.21601949353524,395.86176613121125,-8.422054446506053,27.53585141326395,4.8
2004-11-24,0100,31.00,-92.75,1.1521438019464707,221.24719802182213,36.259491476718345,781.1243343968805,-18.734313141440094,35.04212960886097,25.6
2004-11-24,0800,32.00,-89.50,2.3440356520456067,358.99803025094633,37.58300049910725,979.4074568071094,-4.754168081360816,37.11823528306424,45.0
2005-01-13,0300,33.00,-93.25,0.5578456313206497,375.89024975622647,51.16063857056504,222.6097770622245,-36.71509854734614,40.00828377915538,38.4
2005-04-06,1600,31.00,-89.75,1.0344213509208073,211.94745053886447,41.087875531049576,732.08336426613,-28.794512014409733,41.678026739297266,44.8
2005-05-07,2300,41.00,-98.50,0.4319322489373867,208.59614039025274,28.942159076523517,866.3151058721936,-44.363776851822294,28.96282093530216,14.4
2005-05-12,0300,37.75,-101.00,2.3344742921444643,314.0297544379963,29.982578877305595,2177.646139126582,-82.94014709058463,28.68502174274252,21.1
2005-05-13,0100,33.50,-101.25,0.05161949426228805,95.83418297115858,19.9709709157586,1027.8015081689864,-181.10224484106868,21.791958361147415,9.6
2005-06-09,2100,39.50,-99.50,0.8744006004519663,185.22438103611472,22.293069205298533,2531.8239148627476,-26.186943250939095,16.412025608619007,14.4
2005-06-10,0000,34.00,-101.00,0.15651730603987238,49.7032808510607,16.21495006169553,1886.5539136796688,-97.06600152873422,24.570367695010326,24.0
2005-06-12,2300,33.25,-100.75,0.17784713005733044,117.60227728612239,22.172761798704293,1816.1128903392378,-174.65033233169234,20.29570358710816,3.2
2005-06-29,2100,43.75,-95.50,1.217867900428143,172.77000222946208,14.635971608583958,2535.8332811927703,-25.087271166208076,25.7427737264787,14.4
2005-11-06,0600,38.00,-87.50,2.259306312760244,375.7670250095926,51.694865221411774,901.8778241794506,-24.533201485443755,41.59821456174739,65.6
2005-11-12,2300,41.75,-93.50,1.9643845840577678,301.4378849135816,39.6393610831321,977.5071494186597,-8.748560178388505,35.783570387323415,19.2
2005-11-15,2200,36.50,-87.25,0.5018211320308984,437.3472644245818,53.63179884732168,215.26965005671272,-80.07154338240683,41.47164418637922,70.4
2006-03-12,0300,37.75,-90.75,1.6773546164192443,229.99623381326734,38.37340246716887,1093.9448367974665,-35.225043007849784,32.69541179098965,18.0
2006-03-12,2100,38.00,-94.75,2.0646041023260127,179.59336587231485,32.54173892808111,1724.3989712241491,-14.833002196992485,26.699161651086214,26.4
2006-03-12,2100,38.50,-93.50,4.308150224581214,388.81614913015767,42.30821485572615,1662.025960425982,-20.551350789845294,28.148967632553507,18.0
2006-03-12,2100,38.50,-93.75,3.6261576909639164,322.99535291962314,40.678458754554086,1683.9983879890121,-3.462244262857075,21.762288372681642,21.0
2006-03-12,2200,38.50,-93.50,1.2966555807240168,406.62430861638495,42.93281422532288,930.9259847179493,-121.29927260274225,32.48271231519289,45.0
2006-03-13,0100,39.25,-90.50,1.6447317814900475,531.7277402436429,49.08120097314942,598.411757521565,-83.69773664156203,42.634356462941525,107.2
2006-03-13,0300,36.25,-94.50,4.586081988355315,468.47242447683846,44.02473656154374,1955.021033597465,-59.778757491312675,44.080625337758896,46.7
2006-03-13,0300,37.25,-93.50,2.867867941025377,550.497162458436,46.855435282626864,1492.739328616217,-104.22060454928818,47.19955089649184,67.6
2006-04-14,0100,41.50,-91.25,0.6078278211240874,180.42131803150727,34.53768963120474,1827.5851936611687,-131.79871314345863,28.677886441820636,20.8
2006-04-15,2300,40.50,-96.75,3.783922632000777,460.86513566222334,45.85076314479479,1231.5715615687463,-49.7115931464774,32.45366014004169,54.4
2006-09-16,2300,43.75,-96.75,3.6045350814710915,260.43803049352937,37.18227785605373,2076.04189448091,-41.39105360606625,30.577336997845098,19.2
2006-09-17,0000,43.75,-97.00,1.612134483427448,136.300158925677,43.389038509464775,1842.642957687591,-55.57371781434099,32.128808354323404,19.2
2006-09-22,2100,37.50,-90.00,4.741628710456779,400.32798793133634,37.96741381829372,1776.6539637755943,-32.088192625195404,39.8808001614146,44.0
2006-11-15,1100,31.75,-89.00,0.6383099095228133,382.3167605516004,36.387083173992025,250.4375855515215,-23.194215276354715,36.368792234423594,35.5
2007-03-01,0300,38.25,-94.50,1.0773054733311573,321.3891989279385,39.694301637094625,502.8041438191158,-25.845200455726935,37.357550675795196,44.8
2007-03-28,2200,34.50,-101.25,1.4047965939448201,184.8415123829723,25.610356974467727,1576.1014064027777,-68.84236457856478,20.520051140353445,10.9
2007-03-28,2300,34.00,-101.00,0.11652301075797528,81.55084302320904,19.851198201804806,452.2675658460902,-92.57512764614926,24.95461942005608,28.0
2007-03-28,2300,34.25,-101.00,0.2492615250042932,93.15474473520351,19.751961467093295,625.4590658453408,-53.80082601080711,23.393578434208262,28.2
2007-03-29,0000,34.50,-101.00,0.04691051298972573,120.6263244755103,17.81427259760249,274.84143315678386,-146.38558620280236,25.07935307760374,10.2
2007-03-29,0000,36.25,-100.25,2.1993855738076804,183.38035996686125,26.71061724143274,2268.3137829528996,-27.70539046036567,27.61623935887731,35.0
2007-03-29,0000,37.50,-100.25,0.30777195410586083,366.3607581080111,39.76168397575895,431.8527271366637,-155.25524790135756,37.59249577779687,46.8
2007-03-29,0100,35.00,-100.75,0.0,68.4022330936332,8.001878738297423,292.2042520489552,-249.49513745930682,25.02898775612007,6.7
2007-03-29,0200,35.00,-100.50,0.0398475176653099,208.80821356095208,22.025585424615937,602.4372719009658,-190.29225917373304,28.779895865038238,12.5
2007-03-29,0200,35.25,-100.50,0.0,288.1096113240007,27.521278046633114,554.7248677755476,-201.51132471214765,27.27710850787198,12.9
2007-03-29,0300,38.75,-101.75,1.4805633459769698,280.49444501738594,33.88598085489351,877.1633365813723,-64.60432994058299,38.66025814674118,18.7
2007-04-21,0200,40.50,-100.25,0.0,173.13054896216255,22.08297702068102,252.90584432041427,-296.2605413381458,37.09173121417243,30.2
2007-04-22,0200,34.50,-102.00,1.2794858349275247,396.8706635184077,41.18176951199195,608.9404016422035,-48.81041298209389,30.367152951199152,46.1
2007-04-23,2300,36.75,-99.75,0.9102438515498483,119.83811780894919,15.532519053473692,2200.5609072475063,-3.6520338681483087,16.25970322608066,12.5
2007-04-24,0000,38.75,-101.75,0.7753995865325909,230.2100042124752,23.817262041614963,665.8280764217542,-56.63233703748064,24.065736953466743,24.8
2007-04-24,0100,32.25,-101.00,1.7176755215803574,225.54088105838304,27.03883483990956,1858.2751347161557,-40.34517787598657,17.112543078577364,6.4
2007-04-24,1900,39.00,-102.25,0.1718413829687291,140.43850395846255,18.319360410092788,300.5687129241518,-20.451614206146502,16.80459765407968,7.5
2007-05-04,2300,36.00,-99.75,0.9622247706852057,190.00370616464534,22.57039026247105,2518.001972439342,-48.54222645913174,13.767913374258569,6.4
2007-05-05,0300,37.25,-99.25,0.0,426.6881858286773,37.38229733717597,1591.2720185793942,-226.74682405362566,41.65954516198779,53.3
2007-05-05,2000,42.00,-100.00,2.3635273358206947,556.3749379234157,46.959153472005525,657.3438059732158,-54.59377021176667,42.26501664074174,88.0
2007-05-06,0200,35.50,-99.75,6.358221897835319,460.50606975591,38.464926223209844,2875.6453598259936,-91.96921938645193,32.170648745463176,27.2
2007-08-27,0300,47.50,-97.25,0.5411341215036536,115.46120366267914,17.535122095847807,2644.651509391617,-131.78256824003046,22.676550699362497,9.6
2007-10-19,0000,37.50,-87.50,1.5968221796402486,273.8629636405679,36.46002681438559,1451.8764841921243,-16.940204673755844,31.854996538898334,27.7
2008-01-10,1900,32.75,-89.25,1.9036318348812356,375.0668868026474,43.59595223178032,761.3169418030582,-2.230190264737242,39.31169763660501,37.8
2008-02-05,2300,35.75,-92.25,0.008735950033925157,67.56047653371867,15.2317618205414,38.201446776890755,-34.33421626235097,49.02210760956374,196.1
2008-03-15,2000,34.00,-82.00,1.430024026435912,365.39586117583974,45.03859667037446,587.0444270362468,-8.982931909115088,32.672062579191135,43.8
2008-04-11,1900,35.25,-87.00,0.7218889058574034,186.86100366420058,38.29571322900715,579.4860016550139,-10.424795352648559,29.500053595620717,24.0
2008-05-02,0200,36.25,-96.75,6.801138192613883,337.3093386674519,25.49321399889474,3697.101875877546,-55.598735104761985,33.94670127715672,27.2
2008-05-02,1400,35.25,-92.25,2.5402904727367157,336.00835437465435,43.086101689236365,1134.0300499958346,-37.8549754697428,45.56636416686237,72.5
2008-05-02,1500,34.50,-92.25,4.152836384001715,308.5410845056457,34.79594228865793,2018.9384457448452,-11.779392083848688,39.07759932802421,65.1
2008-05-22,1900,41.00,-105.50,1.8076674789212035,259.1134505027899,31.76826862329264,1046.4532864350901,-0.22922191657643887,28.23997679878449,38.8
2008-05-22,2300,39.50,-100.25,2.3808567292122738,459.51285184634213,46.36025830072044,785.223424802905,-51.534730588982995,38.66193025938625,55.0
2008-05-23,2200,39.00,-100.00,4.255142474384843,356.23950122951715,37.468414347963105,1791.6917381559615,-12.130801554106718,24.68484046917308,22.5
2008-05-24,0200,37.50,-99.00,7.864116354299616,561.1431983404714,46.09478063112899,2102.16831752314,-46.98726504385876,31.167564102249724,35.0
2008-05-29,2300,40.50,-98.75,3.958612047034887,352.5882082705947,25.965923860019274,2763.3989443122614,-38.78956228864779,35.540916739298304,33.4
2008-05-30,0000,39.50,-99.00,1.2501784539288308,341.90731977589553,39.72322816510287,1658.718710010989,-82.78856880075601,36.21294458464679,88.0
2008-06-05,0100,40.50,-101.25,0.8427794038673014,147.840062101397,21.504792583903324,1192.886250990778,-28.49209592299149,4.819626939036866,1.4
2008-06-05,0100,41.00,-95.00,2.6492128411653812,335.63536908029835,43.80440829047257,2033.3994688706696,-112.66085351226333,31.565281368692993,15.2
